weekendingdate,jurisdiction,totalconfc19newadm,totalconfc19newadmadult,totalconfc19newadmped,totalconfflunewadm,numconfc19newadmadult18to49,numconfc19newadmunk,numconfc19newadmped5to17,numconfc19newadmped0to4,totalconfflunewadmadult,totalconfflunewadmped,totalconfrsvnewadm,totalconfrsvnewadmadult,totalconfrsvnewadmped,numconfc19newadmadult50to64,numconfc19newadmadult65to74,numconfc19newadmadult75plus,numconfflunewadmped0to4,numconfflunewadmped5to17,numconfflunewadmadult18to49,numconfflunewadmadult50to64,numconfflunewadmadult65to74,numconfflunewadmadult75plus,numconfflunewadmunk,numconfrsvnewadmped0to4,numconfrsvnewadmped5to17,numconfrsvnewadmadult18to49,numconfrsvnewadmadult50to64,numconfrsvnewadmadult65to74,numconfrsvnewadmadult75plus,numconfrsvnewadmunk
2024-04-20,GA,209,176,33,40,23,4,22,11,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-27,GA,172,152,20,35,25,5,12,8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-04,GA,117,109,8,16,10,4,5,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-11,GA,35,34,1,7,2,3,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-18,GA,31,30,1,6,1,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-25,GA,18,17,1,3,2,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-01,GA,21,21,0,5,1,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-08,GA,25,25,0,2,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-15,GA,18,18,0,1,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-22,GA,30,30,0,2,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-29,GA,42,42,0,4,4,3,0,0,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-06,GA,48,47,1,4,5,3,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-13,GA,69,69,0,0,7,6,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-20,GA,97,96,1,0,13,11,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-27,GA,122,121,1,1,13,3,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-03,GA,135,128,7,3,16,0,2,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-10,GA,148,136,12,2,20,0,1,11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-17,GA,173,171,2,2,28,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-24,GA,192,188,4,2,23,0,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-31,GA,172,169,3,3,24,0,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-07,GA,107,104,3,0,8,1,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-14,GA,80,79,1,3,10,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-21,GA,57,57,0,5,11,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-28,GA,50,48,2,2,6,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-05,GU,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-12,GU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-19,GU,1,1,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2024-10-26,GU,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2024-11-02,GU,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-11-09,GU,0,0,0,3,0,0,0,0,3,0,2,0,2,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0
2024-11-16,GU,3,3,0,3,0,0,0,0,2,1,5,0,5,3,0,0,1,0,1,1,0,0,0,5,0,0,0,0,0,0
2024-11-23,GU,0,0,0,1,0,0,0,0,1,0,3,1,2,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0
2024-11-30,GU,1,1,0,2,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2024-12-07,GU,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-14,GU,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2024-12-21,GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-28,GU,1,0,1,3,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2025-01-04,GU,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-11,GU,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
2025-01-18,GU,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-25,GU,1,1,0,5,0,0,0,0,4,1,1,0,1,0,1,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0
2025-02-01,GU,1,1,0,6,0,0,0,0,5,1,0,0,0,0,1,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0
2025-02-08,GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-15,GU,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
2025-02-22,GU,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-03-01,GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-08,GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-15,GU,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-22,GU,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-29,GU,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-05,GU,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-12,GU,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-19,GU,1,1,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2025-04-26,GU,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-10,GU,1,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2025-05-17,GU,2,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-05-24,GU,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-31,GU,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-06-07,GU,1,1,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-06-14,GU,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-06-21,GU,3,2,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-06-28,GU,3,2,1,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-07-05,GU,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-12,GU,4,3,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-19,GU,4,3,1,0,0,0,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-07-26,GU,4,3,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02,GU,2,2,0,3,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2025-08-09,GU,6,5,1,0,1,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-08-16,GU,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-23,GU,3,3,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-08-30,GU,4,2,2,0,0,0,0,2,0,0,3,0,3,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2025-09-06,GU,4,2,2,2,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2025-09-13,GU,1,0,1,2,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2025-09-20,GU,0,0,0,5,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0
2025-09-27,GU,0,0,0,3,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0
2025-10-04,IL,179,173,6,14,18,0,4,2,14,0,6,3,3,23,33,99,0,0,1,2,5,6,0,3,0,0,1,2,0,0
2025-10-11,IL,135,129,6,15,14,0,1,5,12,3,4,3,1,17,30,68,3,0,3,0,3,6,0,1,0,1,0,1,1,0
2025-10-18,IL,122,118,3,27,14,1,1,2,13,4,12,6,6,19,29,56,4,0,1,1,8,3,10,5,1,0,2,2,2,0
2025-10-25,IL,93,88,5,21,8,0,2,3,18,3,7,5,2,14,20,46,2,1,2,4,6,6,0,2,0,0,0,3,2,0
2025-11-01,IL,99,96,3,38,16,0,0,3,35,3,14,8,6,16,20,44,1,2,4,8,10,13,0,6,0,2,0,3,3,0
2025-11-08,IL,123,116,7,29,16,0,2,5,22,7,16,9,7,19,20,61,7,0,5,3,8,6,0,7,0,2,4,1,2,0
2025-11-15,IL,114,112,2,47,18,0,1,1,40,7,19,9,10,13,27,54,4,3,9,5,8,18,0,9,1,1,2,4,2,0
2025-11-22,IL,151,137,13,87,21,1,6,7,74,13,32,18,14,27,22,67,6,7,17,14,6,37,0,10,4,4,4,3,7,0
2025-11-29,IL,171,158,13,132,25,0,2,11,111,21,33,14,19,23,31,79,9,12,25,17,20,49,0,16,3,4,1,2,7,0
2025-12-06,IL,247,235,12,200,30,0,2,10,185,15,56,25,31,43,48,114,8,7,39,24,44,78,0,26,5,4,6,8,7,0
2025-12-13,IL,291,274,17,264,42,0,6,11,217,47,90,44,46,49,60,123,16,31,61,31,49,76,0,45,1,7,10,10,17,0
2025-12-20,IL,369,344,24,611,84,1,9,15,531,78,126,56,61,54,58,148,34,44,116,81,146,188,2,51,10,11,11,11,23,9
2025-12-27,IL,577,543,34,1491,95,0,5,29,1341,148,166,77,89,88,116,244,76,72,243,178,282,638,2,80,9,9,11,21,36,0
2026-01-03,IL,772,734,38,1741,127,0,9,29,1633,108,241,140,101,110,141,356,60,48,271,241,359,762,0,94,7,15,26,36,63,0
2026-01-10,IL,734,692,42,1193,109,0,9,33,1127,66,219,143,76,132,157,294,40,26,181,162,263,521,0,72,4,27,21,34,61,0
2026-01-17,IL,638,599,39,751,98,0,9,30,704,47,243,151,92,91,131,279,23,24,137,98,166,303,0,86,6,26,27,29,69,0
2026-01-24,IL,542,496,46,642,95,0,16,30,580,62,239,150,89,72,118,211,32,30,108,90,139,243,0,80,9,18,24,29,79,0
2026-01-31,IL,501,459,42,549,69,0,17,25,501,48,216,140,76,68,90,232,26,22,85,95,123,198,0,66,10,21,20,37,62,0
2026-02-07,IL,443,418,24,530,75,1,9,15,475,55,278,173,105,59,84,200,21,34,98,80,91,206,0,94,11,32,29,44,68,0
2026-02-14,IL,469,434,35,555,81,0,7,28,496,59,337,217,120,71,82,200,31,28,96,87,109,204,0,104,16,33,46,44,94,0
2026-02-21,IL,387,357,30,577,67,0,14,16,500,77,363,240,123,60,67,163,26,51,99,76,121,204,0,109,14,38,45,48,109,0
2026-02-28,IL,330,311,19,354,43,0,4,15,309,45,357,247,110,53,74,141,18,27,64,42,83,120,0,99,11,32,44,68,103,0
2026-03-07,IL,271,253,18,381,44,0,3,15,331,49,340,231,108,39,53,117,16,33,82,55,79,115,1,99,9,41,45,54,91,1
2026-03-14,IL,215,198,17,239,21,0,4,13,176,62,346,256,90,33,29,115,23,39,48,30,36,62,1,77,13,26,56,57,117,0
2026-03-21,IL,173,154,19,183,21,0,5,14,139,44,300,230,70,14,36,83,17,27,32,28,35,44,0,57,13,23,43,60,104,0
2026-03-28,IL,79,71,8,54,6,0,5,3,47,7,122,95,27,8,18,39,3,4,15,5,8,19,0,27,0,15,20,18,42,0
2026-04-04,IL,84,75,9,68,8,0,5,4,55,13,93,66,27,9,19,39,3,10,8,13,11,23,0,25,2,8,8,15,35,0
2026-04-11,IL,51,50,1,64,4,0,0,1,56,8,139,101,38,8,15,23,4,4,14,5,20,17,0,37,1,18,15,25,43,0
2024-10-05,MN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-12,MN,8,8,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19,MN,53,52,1,88,2,0,0,1,87,1,4,2,2,11,7,32,0,1,15,18,21,33,0,2,0,1,0,1,0,0
2024-10-26,MN,37,36,1,0,0,0,0,1,0,0,2,1,1,6,10,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2024-11-02,MN,133,127,6,4,5,0,1,5,3,1,7,1,6,18,25,79,1,0,1,0,1,1,0,6,0,0,0,0,1,0
2024-11-09,MN,120,120,0,18,14,0,0,0,16,2,14,3,11,9,24,73,2,0,4,4,6,2,0,10,1,0,1,1,1,0
2024-11-16,MN,101,96,5,8,13,0,1,4,8,0,13,4,9,9,18,56,0,0,1,3,0,4,0,6,3,2,0,0,2,0
2024-11-23,MN,141,134,7,11,18,0,3,4,10,1,15,4,11,9,30,77,0,1,1,2,3,4,0,8,3,0,2,1,1,0
2024-11-30,MN,134,128,6,18,14,0,2,4,18,0,23,4,19,17,29,68,0,0,1,6,5,6,0,15,4,0,0,2,2,0
2024-12-07,MN,191,186,5,40,24,0,1,4,39,1,48,21,27,31,41,90,1,0,5,3,10,21,0,23,4,4,3,3,11,0
2024-12-14,MN,221,217,4,91,26,0,2,2,82,9,60,23,37,28,34,129,3,6,17,27,8,30,0,32,5,4,1,4,14,0
2024-12-21,MN,258,245,13,227,25,0,3,10,197,30,109,49,60,35,44,141,15,15,39,49,55,54,0,54,6,2,7,13,27,0
2024-12-28,MN,354,341,13,543,38,0,5,8,488,55,133,45,88,43,58,202,33,22,80,98,128,182,0,78,10,6,16,6,17,0
2025-01-04,MN,501,489,12,942,64,0,3,9,903,39,205,108,97,77,107,241,30,9,150,200,221,332,0,93,4,20,24,27,37,0
2025-01-11,MN,371,359,12,893,38,0,2,10,826,67,231,135,96,60,74,187,42,25,125,204,183,314,0,86,10,15,22,25,73,0
2025-01-18,MN,324,309,15,923,30,0,4,11,813,110,212,109,103,56,77,146,49,61,138,188,195,292,0,98,5,18,20,35,36,0
2025-01-25,MN,273,262,11,925,36,0,2,9,844,81,197,76,121,34,56,136,43,38,141,195,201,307,0,103,18,9,18,23,26,0
2025-02-01,MN,216,206,10,881,27,0,5,5,795,86,182,90,92,25,41,113,52,34,115,174,204,302,0,84,8,18,19,22,31,0
2025-02-08,MN,193,177,16,716,22,0,5,11,640,76,224,96,128,24,39,92,45,31,104,140,147,249,0,107,21,14,27,19,36,0
2025-02-15,MN,161,154,7,507,13,0,4,3,446,61,191,98,93,21,33,87,36,25,70,80,114,182,0,80,13,17,24,14,43,0
2025-02-22,MN,141,132,9,397,21,0,4,5,362,35,175,84,91,22,27,62,17,18,58,58,86,160,0,85,6,12,12,22,38,0
2025-03-01,MN,121,116,5,296,8,0,1,4,272,24,213,106,107,23,32,53,13,11,42,57,63,110,0,96,11,22,17,28,39,0
2025-03-08,MN,120,107,13,213,18,0,5,8,194,19,206,112,94,15,21,53,5,14,41,27,50,76,0,89,5,15,24,29,44,0
2025-03-15,MN,121,117,4,176,10,0,0,4,159,17,182,120,62,22,24,61,9,8,32,26,39,62,0,57,5,18,23,23,56,0
2025-03-22,MN,81,78,3,197,6,0,0,3,177,20,157,101,56,13,8,51,9,11,20,20,22,115,0,54,2,8,23,24,46,0
2025-03-29,MN,92,84,8,83,12,0,2,6,71,12,130,92,38,10,23,39,4,8,15,12,13,31,0,36,2,8,18,14,52,0
2025-04-05,MN,89,86,3,68,12,0,0,3,56,12,104,75,29,9,16,49,3,9,16,14,10,16,0,24,5,6,21,16,32,0
2025-04-12,MN,107,100,7,59,19,0,3,4,48,11,71,48,23,12,18,51,2,9,13,9,14,12,0,22,1,3,12,10,23,0
2025-04-19,MN,93,90,3,38,11,0,1,2,30,8,50,37,13,13,20,46,5,3,7,2,6,15,0,13,0,9,5,7,16,0
2025-04-26,MN,69,69,0,26,7,0,0,0,20,6,36,25,11,9,15,38,2,4,4,7,3,6,0,10,1,2,6,5,12,0
2025-05-03,MN,64,59,5,31,5,0,2,3,29,2,36,28,8,9,13,32,0,2,7,3,6,13,0,6,2,4,4,9,11,0
2025-05-10,MN,80,74,6,23,13,0,2,4,18,5,25,18,7,12,11,38,2,3,5,5,2,6,0,7,0,0,1,4,13,0
2025-05-17,MN,59,54,5,8,6,0,0,5,7,1,5,4,1,5,7,36,0,1,1,0,3,3,0,1,0,1,1,2,0,0
2025-05-24,MN,45,42,3,9,10,0,0,3,8,1,7,4,3,6,5,21,0,1,3,2,1,2,0,2,1,0,0,3,1,0
2025-05-31,MN,50,49,1,13,5,0,0,1,11,2,4,3,1,4,9,31,1,1,2,0,1,8,0,1,0,0,0,2,1,0
2025-06-07,MN,40,39,1,6,6,0,0,1,5,1,2,1,1,2,13,18,0,1,1,0,0,4,0,1,0,0,0,0,1,0
2025-06-14,MN,20,20,0,12,0,0,0,0,12,0,2,1,1,4,3,13,0,0,2,4,0,6,0,1,0,0,0,0,1,0
2025-06-21,MN,29,26,3,7,4,0,1,2,7,0,4,1,3,3,4,15,0,0,1,0,1,5,0,3,0,1,0,0,0,0
2025-06-28,MN,32,31,1,4,5,0,0,1,3,1,3,2,1,2,5,19,1,0,0,0,1,2,0,1,0,2,0,0,0,0
2025-07-05,MN,44,41,3,7,13,0,0,3,7,0,3,0,3,7,2,19,0,0,1,2,1,3,0,3,0,0,0,0,0,0
2025-07-12,MN,22,21,1,7,4,0,0,1,7,0,1,0,1,3,4,10,0,0,1,2,1,3,0,1,0,0,0,0,0,0
2025-07-19,MN,37,36,1,4,7,0,1,0,4,0,3,2,1,6,5,18,0,0,0,0,0,4,0,1,0,0,0,0,2,0
2025-07-26,MN,39,37,2,4,6,0,1,1,4,0,5,0,5,3,9,19,0,0,0,1,3,0,0,5,0,0,0,0,0,0
2025-08-02,MN,41,40,1,4,7,0,0,1,4,0,1,0,1,0,6,27,0,0,0,2,1,1,0,1,0,0,0,0,0,0
2025-08-09,MN,51,49,2,1,7,0,1,1,1,0,3,0,3,5,13,24,0,0,0,0,1,0,0,2,1,0,0,0,0,0
2025-08-16,MN,57,54,3,0,8,0,1,2,0,0,5,0,5,8,8,30,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2025-08-23,MN,86,80,6,2,16,0,1,5,2,0,5,1,4,9,13,42,0,0,0,0,2,0,0,4,0,0,0,0,1,0
2025-08-30,MN,82,78,4,3,5,0,0,4,3,0,3,1,2,12,20,41,0,0,0,0,2,1,0,2,0,0,0,0,1,0
2025-09-06,MN,106,95,11,2,13,0,4,7,2,0,5,4,1,13,20,49,0,0,0,0,0,2,0,1,0,1,0,2,1,0
2025-09-13,MN,117,109,8,6,9,0,5,3,6,0,3,1,2,10,19,71,0,0,1,0,4,1,0,2,0,0,0,0,1,0
2025-09-20,MN,112,103,9,4,12,0,1,8,4,0,3,1,2,12,17,62,0,0,0,0,3,1,0,2,0,0,0,1,0,0
2025-09-27,MN,100,97,3,2,9,0,2,1,2,0,3,2,1,12,15,61,0,0,0,1,0,1,0,0,1,0,0,0,2,0
2024-10-05,MO,43,43,0,0,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-12,MO,9,9,0,1,1,0,0,0,1,0,0,0,0,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-19,MO,27,24,3,2,0,0,1,2,1,1,0,0,0,2,6,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-10-26,MO,27,26,0,8,1,1,0,0,7,1,2,0,2,3,6,16,1,0,0,4,1,2,0,1,1,0,0,0,0,0
2024-11-02,MO,51,41,10,13,3,0,6,4,11,2,8,0,8,2,13,23,1,1,0,4,2,5,0,7,1,0,0,0,0,0
2024-11-09,MO,153,144,9,30,22,0,1,8,23,7,20,5,15,20,32,70,4,3,3,11,4,5,0,14,1,0,0,4,1,0
2024-11-16,MO,153,145,8,29,17,0,2,6,23,6,36,6,30,18,39,71,4,2,4,5,8,6,0,24,6,2,2,1,1,0
2024-11-23,MO,179,178,1,42,25,0,0,1,34,8,59,11,48,23,47,83,5,3,9,11,8,6,0,43,5,0,6,3,2,0
2024-11-30,MO,168,158,9,41,21,1,2,7,35,6,62,19,43,23,34,80,3,3,7,10,10,8,0,37,6,8,5,1,5,0
2024-12-07,MO,195,186,8,54,30,1,2,6,47,7,88,26,62,26,40,90,3,4,7,13,9,18,0,58,4,7,5,7,7,0
2024-12-14,MO,247,236,11,88,29,0,4,7,79,9,63,21,42,36,53,118,7,2,19,21,10,29,0,38,4,2,10,2,7,0
2024-12-21,MO,262,257,5,250,26,0,0,5,223,27,96,39,57,38,60,133,13,14,50,57,57,59,0,54,3,4,9,6,20,0
2024-12-28,MO,397,378,15,611,48,4,2,13,572,39,174,75,99,55,72,203,21,18,118,140,132,182,0,81,18,15,17,18,25,0
2025-01-04,MO,483,463,19,827,43,1,4,15,762,65,262,144,118,72,100,248,43,22,156,185,165,256,0,110,8,25,24,34,61,0
2025-01-11,MO,388,377,11,647,56,0,0,11,607,40,199,133,66,68,77,176,26,14,110,149,139,209,0,60,6,17,33,30,53,0
2025-01-18,MO,286,276,10,559,44,0,1,9,524,35,187,117,70,49,54,129,16,19,96,154,117,157,0,67,3,13,33,21,50,0
2025-01-25,MO,279,267,9,655,39,3,2,7,578,77,158,99,59,47,51,130,34,43,93,170,138,177,0,54,5,12,24,28,35,0
2025-02-01,MO,278,259,18,1039,34,1,10,8,921,118,213,126,87,42,55,128,47,71,173,249,230,269,0,80,7,20,34,34,38,0
2025-02-08,MO,329,311,18,1335,34,0,2,16,1164,167,187,119,68,49,77,151,72,95,213,300,280,371,4,61,7,20,27,36,36,0
2025-02-15,MO,313,297,16,1425,45,0,6,10,1264,161,147,102,45,57,66,129,71,90,250,322,287,405,0,40,5,11,21,21,49,0
2025-02-22,MO,279,266,12,1380,40,1,3,9,1262,118,181,131,50,40,54,132,57,61,246,296,311,409,0,40,10,19,30,31,51,0
2025-03-01,MO,190,178,12,861,23,0,3,9,786,75,172,122,50,33,41,81,38,37,137,182,200,267,0,47,3,16,31,31,44,0
2025-03-08,MO,205,196,9,693,25,0,2,7,645,48,168,124,44,31,53,87,31,17,120,154,151,220,0,39,5,11,28,29,56,0
2025-03-15,MO,189,180,9,440,24,0,2,7,412,28,145,110,35,30,39,87,10,18,69,90,113,140,0,31,4,13,25,18,54,0
2025-03-22,MO,188,179,9,370,23,0,1,8,354,16,138,105,33,29,34,93,8,8,72,70,94,118,0,30,3,12,23,24,46,0
2025-03-29,MO,133,130,3,189,16,0,0,3,176,13,100,79,21,18,28,68,8,5,23,38,47,68,0,19,2,9,16,15,39,0
2025-04-05,MO,117,115,2,130,25,0,2,0,120,10,78,65,13,13,23,54,3,7,18,24,32,46,0,13,0,7,12,16,30,0
2025-04-12,MO,89,86,3,99,16,0,1,2,90,9,62,43,19,11,14,45,5,4,17,20,28,25,0,18,1,5,9,9,20,0
2025-04-19,MO,92,88,4,100,11,0,2,2,81,19,48,35,13,11,21,45,0,19,19,19,17,26,0,13,0,4,9,8,14,0
2025-04-26,MO,67,66,1,66,14,0,1,0,52,14,38,23,15,10,8,34,5,9,11,12,12,17,0,15,0,4,6,8,5,0
