weekendingdate,jurisdiction,totalconfc19newadm,totalconfc19newadmadult,totalconfc19newadmped,totalconfflunewadm,numconfc19newadmadult18to49,numconfc19newadmunk,numconfc19newadmped0to4,numconfc19newadmped5to17,totalconfflunewadmadult,totalconfflunewadmped,totalconfrsvnewadm,totalconfrsvnewadmadult,totalconfrsvnewadmped,numconfc19newadmadult50to64,numconfc19newadmadult65to74,numconfc19newadmadult75plus,numconfflunewadmped0to4,numconfflunewadmped5to17,numconfflunewadmadult18to49,numconfflunewadmadult50to64,numconfflunewadmadult65to74,numconfflunewadmadult75plus,numconfflunewadmunk,numconfrsvnewadmped0to4,numconfrsvnewadmped5to17,numconfrsvnewadmadult18to49,numconfrsvnewadmadult50to64,numconfrsvnewadmadult65to74,numconfrsvnewadmadult75plus,numconfrsvnewadmunk
2024-08-31,WA,250.0,242.0,8.0,7.0,40.0,2.0,7.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
2021-02-13,GU,7.0,7.0,0.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-08,GU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-31,MO,45.0,44.0,1.0,44.0,10.0,0.0,0.0,1.0,40.0,4.0,26.0,17.0,9.0,6.0,3.0,25.0,3.0,1.0,7.0,13.0,9.0,11.0,0.0,9.0,0.0,2.0,4.0,8.0,3.0,0.0
2021-11-27,MS,143.0,141.0,2.0,14.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-06,MS,47.0,47.0,0.0,21.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-13,ND,61.0,55.0,6.0,32.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-11-13,VI,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-01,VI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,WA,294.0,281.0,13.0,6.0,44.0,0.0,10.0,3.0,,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,
2023-02-18,GU,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-04,IL,661.0,639.0,22.0,34.0,82.0,3.0,14.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2021-04-24,MD,1056.0,1044.0,12.0,0.0,330.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,ME,128.0,121.0,7.0,0.0,27.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-17,ME,58.0,57.0,1.0,86.0,7.0,0.0,1.0,0.0,10.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2024-12-21,ME,28.0,28.0,0.0,10.0,3.0,0.0,0.0,0.0,10.0,0.0,7.0,3.0,4.0,3.0,5.0,17.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0
2022-01-22,MS,1369.0,1322.0,47.0,17.0,284.0,50.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-25,MS,116.0,107.0,9.0,47.0,8.0,0.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2022-03-05,ND,89.0,84.0,5.0,3.0,21.0,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,ND,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-09-30,VT,62.0,61.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,WA,437.0,422.0,15.0,681.0,76.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-01,WA,120.0,113.0,7.0,578.0,30.0,0.0,2.0,5.0,537.0,33.0,119.0,84.0,31.0,14.0,17.0,52.0,12.0,21.0,106.0,108.0,130.0,193.0,8.0,24.0,7.0,15.0,16.0,19.0,34.0,4.0
2020-10-31,AL,1278.0,1267.0,11.0,18.0,199.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-08,AL,480.0,464.0,16.0,14.0,142.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-25,AL,267.0,256.0,11.0,19.0,34.0,6.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2020-12-26,IA,609.0,600.0,9.0,2.0,90.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-02,IN,2779.0,2742.0,37.0,4.0,380.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,NM,435.0,430.0,5.0,0.0,170.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-12,NM,170.0,158.0,12.0,146.0,30.0,0.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2021-05-15,NY,1436.0,1399.0,37.0,9.0,469.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-04,NY,2200.0,2124.0,76.0,124.0,406.0,44.0,50.0,22.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-03,NY,532.0,515.0,17.0,46.0,55.0,12.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,PA,2260.0,2155.0,105.0,50.0,378.0,121.0,46.0,34.0,,,,,,,,,,,,,,,,,,,,,,
2022-04-30,TN,142.0,139.0,3.0,35.0,18.0,15.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-06,TN,697.0,671.0,26.0,474.0,49.0,35.0,18.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,TX,3541.0,3446.0,95.0,50.0,1338.0,195.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-23,TX,1917.0,1816.0,101.0,1597.0,212.0,63.0,64.0,37.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2021-09-04,AL,2894.0,2792.0,102.0,47.0,879.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-28,NM,799.0,795.0,4.0,1.0,205.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29,NM,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,NY,2005.0,1952.0,53.0,7.0,580.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-16,NY,2042.0,1958.0,84.0,743.0,265.0,83.0,45.0,24.0,37.0,0.0,42.0,37.0,5.0,,,,,,,,,,,,,,,,,
2023-07-15,OH,135.0,134.0,1.0,40.0,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,OH,194.0,180.0,14.0,1.0,19.0,0.0,10.0,4.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,
2022-07-23,PA,1498.0,1425.0,73.0,28.0,252.0,27.0,45.0,21.0,,,,,,,,,,,,,,,,,,,,,,
2023-07-08,SD,18.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-30,TX,916.0,881.0,35.0,360.0,127.0,46.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-11-23,TX,259.0,223.0,36.0,270.0,41.0,0.0,26.0,10.0,222.0,48.0,623.0,116.0,507.0,29.0,48.0,105.0,27.0,21.0,59.0,54.0,41.0,68.0,0.0,451.0,56.0,28.0,31.0,22.0,35.0,0.0
2021-03-20,AL,597.0,590.0,7.0,28.0,173.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,AL,298.0,286.0,12.0,20.0,41.0,0.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-04,IN,2192.0,2136.0,56.0,32.0,440.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,IN,467.0,456.0,11.0,103.0,62.0,3.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2024-07-20,IN,104.0,98.0,6.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-06-19,NM,96.0,94.0,2.0,0.0,35.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-13,NM,214.0,200.0,14.0,10.0,47.0,3.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,NM,17.0,16.0,1.0,1.0,1.0,6.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-18,NM,106.0,93.0,13.0,251.0,11.0,0.0,7.0,6.0,207.0,44.0,70.0,21.0,49.0,19.0,18.0,45.0,21.0,23.0,63.0,39.0,52.0,53.0,0.0,48.0,1.0,11.0,4.0,1.0,5.0,0.0
2020-12-26,NY,6211.0,6158.0,53.0,37.0,938.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-02,NY,1776.0,1703.0,73.0,338.0,195.0,35.0,43.0,20.0,12.0,0.0,18.0,13.0,5.0,,,,,,,,,,,,,,,,,
2023-06-24,PA,177.0,169.0,8.0,49.0,17.0,6.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2022-03-19,TN,241.0,233.0,8.0,28.0,35.0,24.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-28,TN,282.0,275.0,7.0,18.0,49.0,20.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-12,TN,232.0,214.0,18.0,26.0,26.0,16.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-03,TN,60.0,58.0,2.0,46.0,6.0,0.0,0.0,2.0,42.0,4.0,27.0,17.0,10.0,9.0,17.0,26.0,1.0,3.0,7.0,11.0,7.0,17.0,0.0,7.0,3.0,5.0,2.0,4.0,6.0,0.0
2024-02-24,IN,390.0,377.0,13.0,419.0,39.0,53.0,5.0,1.0,6.0,2.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,
2023-11-18,NM,197.0,185.0,12.0,12.0,21.0,1.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-16,NY,693.0,672.0,21.0,411.0,84.0,11.0,9.0,11.0,32.0,0.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,
2021-01-23,OH,3059.0,3002.0,57.0,6.0,448.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-12,OH,317.0,308.0,9.0,10.0,39.0,5.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-24,PA,1020.0,1004.0,16.0,5.0,162.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-28,TN,2730.0,2708.0,22.0,38.0,298.0,606.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,TX,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-02-20,AL,1071.0,1055.0,16.0,29.0,203.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-24,AL,581.0,560.0,21.0,152.0,58.0,0.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-12,AL,53.0,50.0,3.0,9.0,6.0,0.0,1.0,2.0,9.0,0.0,7.0,3.0,4.0,10.0,15.0,19.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0
2020-09-26,IN,471.0,457.0,14.0,,66.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,IN,381.0,373.0,8.0,6.0,37.0,22.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-31,IN,46.0,44.0,2.0,20.0,4.0,0.0,2.0,0.0,17.0,3.0,9.0,5.0,4.0,5.0,15.0,20.0,0.0,3.0,2.0,8.0,2.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0
2024-04-20,NY,443.0,423.0,20.0,216.0,43.0,8.0,12.0,5.0,19.0,0.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,
2025-05-24,NY,292.0,276.0,16.0,50.0,34.0,0.0,10.0,6.0,42.0,8.0,38.0,21.0,17.0,42.0,54.0,146.0,2.0,6.0,7.0,12.0,8.0,15.0,0.0,13.0,4.0,3.0,2.0,3.0,13.0,0.0
2025-05-03,OH,181.0,174.0,7.0,45.0,27.0,0.0,4.0,3.0,42.0,3.0,36.0,23.0,13.0,24.0,49.0,74.0,1.0,2.0,14.0,8.0,9.0,11.0,0.0,11.0,2.0,4.0,2.0,5.0,12.0,0.0
2021-02-27,PA,1706.0,1678.0,28.0,14.0,253.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-21,PA,675.0,637.0,38.0,83.0,55.0,20.0,29.0,9.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-05-01,SD,64.0,59.0,5.0,4.0,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-17,SD,83.0,78.0,5.0,97.0,15.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-23,TN,320.0,305.0,15.0,24.0,34.0,22.0,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-16,TN,488.0,467.0,21.0,178.0,55.0,40.0,17.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,TN,30.0,27.0,3.0,15.0,0.0,7.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-19,TX,5094.0,4847.0,247.0,226.0,1077.0,393.0,125.0,122.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,TX,284.0,256.0,28.0,104.0,53.0,0.0,24.0,4.0,87.0,14.0,15.0,4.0,11.0,39.0,55.0,109.0,12.0,2.0,18.0,14.0,19.0,36.0,3.0,11.0,0.0,1.0,2.0,1.0,0.0,0.0
2021-02-13,AL,1349.0,1330.0,19.0,33.0,230.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,AL,405.0,394.0,11.0,20.0,51.0,0.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-09,AL,339.0,322.0,17.0,85.0,44.0,1.0,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-18,IA,147.0,137.0,10.0,237.0,13.0,0.0,9.0,1.0,203.0,34.0,86.0,42.0,44.0,16.0,28.0,80.0,22.0,12.0,23.0,46.0,49.0,85.0,0.0,44.0,0.0,6.0,7.0,7.0,22.0,0.0
2022-04-02,NM,68.0,66.0,2.0,39.0,15.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,NM,208.0,196.0,12.0,0.0,48.0,4.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-11,NY,1311.0,1270.0,41.0,55.0,181.0,56.0,23.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-01,NY,799.0,754.0,44.0,3081.0,123.0,1.0,31.0,13.0,2778.0,302.0,580.0,420.0,159.0,136.0,163.0,332.0,121.0,181.0,522.0,604.0,596.0,1056.0,1.0,139.0,20.0,58.0,83.0,96.0,183.0,1.0
2020-10-31,OH,1648.0,1624.0,24.0,1.0,217.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-08,OH,1102.0,1069.0,33.0,1.0,338.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-04,TX,2279.0,2160.0,119.0,281.0,367.0,75.0,65.0,54.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-01,TX,671.0,632.0,37.0,1526.0,106.0,2.0,28.0,9.0,1367.0,154.0,334.0,174.0,160.0,87.0,141.0,298.0,73.0,81.0,275.0,269.0,329.0,494.0,5.0,144.0,16.0,24.0,33.0,39.0,78.0,0.0
2020-10-17,AL,975.0,967.0,8.0,,184.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-28,AL,1799.0,1788.0,11.0,17.0,236.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-06,IN,491.0,454.0,37.0,3.0,83.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,IN,957.0,932.0,25.0,566.0,93.0,21.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-25,IN,335.0,321.0,13.0,788.0,35.0,1.0,11.0,2.0,743.0,44.0,205.0,115.0,90.0,56.0,100.0,130.0,18.0,26.0,129.0,198.0,162.0,254.0,1.0,84.0,6.0,17.0,34.0,21.0,43.0,0.0
2023-08-19,NM,46.0,40.0,6.0,2.0,7.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2023-07-29,NY,662.0,636.0,26.0,18.0,104.0,16.0,16.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-04,NY,1116.0,1077.0,39.0,56.0,142.0,36.0,21.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-21,NY,276.0,262.0,14.0,27.0,41.0,0.0,9.0,5.0,23.0,4.0,12.0,7.0,5.0,59.0,52.0,110.0,3.0,1.0,6.0,4.0,3.0,10.0,0.0,4.0,1.0,3.0,1.0,0.0,3.0,0.0
2020-08-08,OH,449.0,436.0,13.0,,57.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03,OH,1099.0,1065.0,34.0,7.0,332.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-13,OH,1308.0,1231.0,77.0,542.0,126.0,9.0,55.0,18.0,10.0,8.0,20.0,5.0,15.0,,,,,,,,,,,,,,,,,
2023-04-01,PA,668.0,633.0,35.0,105.0,82.0,64.0,11.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-09,PA,1181.0,1142.0,39.0,279.0,140.0,16.0,29.0,7.0,14.0,1.0,40.0,28.0,12.0,,,,,,,,,,,,,,,,,
2024-02-03,SD,73.0,65.0,8.0,23.0,14.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-13,TN,779.0,774.0,5.0,32.0,144.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-21,TN,4188.0,4110.0,78.0,9.0,1210.0,343.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-05,TN,2413.0,2341.0,72.0,31.0,400.0,199.0,21.0,20.0,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,TX,17198.0,16959.0,239.0,126.0,3264.0,746.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,TX,451.0,421.0,29.0,369.0,63.0,1.0,20.0,9.0,311.0,50.0,123.0,71.0,51.0,70.0,85.0,203.0,28.0,22.0,63.0,71.0,82.0,95.0,8.0,42.0,9.0,9.0,16.0,19.0,27.0,1.0
2023-06-17,AL,116.0,108.0,8.0,5.0,16.0,1.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-08,AL,239.0,232.0,7.0,315.0,32.0,0.0,7.0,0.0,291.0,24.0,42.0,34.0,8.0,45.0,57.0,98.0,12.0,12.0,44.0,82.0,79.0,86.0,0.0,6.0,2.0,5.0,8.0,6.0,15.0,0.0
2023-07-29,IA,41.0,40.0,1.0,0.0,5.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2021-04-17,IN,650.0,636.0,14.0,11.0,205.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-13,IN,930.0,891.0,39.0,4.0,154.0,10.0,18.0,16.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-22,IN,207.0,197.0,10.0,392.0,23.0,0.0,9.0,1.0,363.0,29.0,95.0,61.0,34.0,28.0,60.0,86.0,13.0,16.0,36.0,94.0,75.0,158.0,0.0,29.0,5.0,5.0,8.0,18.0,30.0,0.0
2023-12-02,NM,164.0,146.0,18.0,42.0,17.0,2.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-24,NY,3604.0,3469.0,135.0,1503.0,556.0,180.0,70.0,51.0,,,,,,,,,,,,,,,,,,,,,,
2025-06-28,NY,208.0,200.0,8.0,20.0,35.0,0.0,7.0,1.0,17.0,3.0,12.0,6.0,6.0,28.0,47.0,90.0,3.0,0.0,4.0,2.0,7.0,4.0,0.0,6.0,0.0,3.0,0.0,0.0,3.0,0.0
2023-12-09,OH,1309.0,1220.0,89.0,160.0,122.0,19.0,75.0,11.0,2.0,9.0,57.0,5.0,52.0,,,,,,,,,,,,,,,,,
2024-02-24,OH,646.0,597.0,49.0,655.0,69.0,4.0,24.0,24.0,15.0,32.0,9.0,0.0,9.0,,,,,,,,,,,,,,,,,
2021-01-23,SD,93.0,92.0,1.0,0.0,22.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-17,AL,417.0,404.0,13.0,11.0,113.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,AL,99.0,96.0,3.0,15.0,25.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-03-15,IN,240.0,228.0,12.0,580.0,22.0,0.0,9.0,3.0,550.0,30.0,146.0,101.0,45.0,28.0,63.0,115.0,18.0,12.0,74.0,131.0,138.0,207.0,0.0,44.0,1.0,12.0,29.0,17.0,43.0,0.0
2023-06-17,NM,33.0,32.0,1.0,1.0,4.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-07-20,PA,308.0,293.0,15.0,50.0,29.0,8.0,11.0,4.0,0.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,
2022-08-13,TN,783.0,751.0,32.0,16.0,108.0,56.0,19.0,13.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-08,TX,6540.0,6400.0,140.0,,1423.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-16,NM,52.0,47.0,5.0,28.0,17.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-31,NY,982.0,954.0,28.0,12.0,247.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-23,NY,6627.0,6543.0,84.0,19.0,1025.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-18,NY,873.0,839.0,30.0,2617.0,111.0,4.0,18.0,12.0,2321.0,269.0,716.0,539.0,177.0,148.0,150.0,430.0,125.0,144.0,471.0,537.0,516.0,797.0,27.0,144.0,33.0,89.0,98.0,125.0,227.0,0.0
2021-11-06,OH,2064.0,1981.0,83.0,12.0,452.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-16,TN,751.0,725.0,26.0,7.0,114.0,73.0,14.0,12.0,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,TN,328.0,323.0,5.0,122.0,35.0,30.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2022-04-16,TX,792.0,718.0,74.0,319.0,194.0,25.0,23.0,51.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-19,TX,1492.0,1375.0,117.0,122.0,231.0,40.0,68.0,49.0,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,IA,283.0,278.0,5.0,4.0,51.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-22,IA,123.0,115.0,8.0,0.0,10.0,9.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2023-05-27,IA,39.0,38.0,1.0,4.0,3.0,9.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-14,IN,346.0,338.0,8.0,35.0,82.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-04,NM,551.0,532.0,19.0,4.0,164.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-03,NM,38.0,36.0,2.0,2.0,8.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2024-11-30,NM,123.0,115.0,8.0,55.0,26.0,0.0,5.0,3.0,47.0,8.0,6.0,1.0,5.0,10.0,29.0,50.0,2.0,6.0,20.0,13.0,7.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0
2024-05-18,NY,242.0,227.0,15.0,28.0,24.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-08-31,NY,301.0,284.0,17.0,0.0,41.0,12.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2020-10-24,OH,1535.0,1503.0,32.0,2.0,194.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24,OH,129.0,123.0,6.0,14.0,13.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-11,PA,3716.0,3619.0,97.0,77.0,651.0,181.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-20,SD,46.0,45.0,1.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-20,TN,402.0,386.0,16.0,350.0,35.0,22.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-05-13,AL,146.0,137.0,9.0,14.0,31.0,0.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-13,AL,501.0,483.0,18.0,226.0,58.0,1.0,13.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,AL,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-05-17,AL,84.0,79.0,5.0,37.0,9.0,0.0,4.0,1.0,36.0,1.0,12.0,8.0,4.0,17.0,16.0,37.0,0.0,1.0,5.0,12.0,5.0,14.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0
2023-01-28,IA,174.0,165.0,9.0,47.0,18.0,6.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-26,IN,314.0,304.0,10.0,11.0,24.0,19.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2024-11-02,IN,98.0,91.0,5.0,14.0,13.0,2.0,4.0,1.0,9.0,4.0,7.0,3.0,4.0,14.0,17.0,47.0,4.0,0.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
2024-10-26,NM,25.0,23.0,2.0,15.0,4.0,0.0,0.0,2.0,7.0,8.0,1.0,1.0,0.0,5.0,6.0,8.0,2.0,6.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-07-02,OH,1056.0,982.0,74.0,11.0,207.0,1.0,49.0,25.0,,,,,,,,,,,,,,,,,,,,,,
2021-04-03,PA,2135.0,2058.0,77.0,12.0,405.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-01,PA,4772.0,4493.0,279.0,112.0,1056.0,282.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-22,SD,25.0,25.0,0.0,16.0,4.0,0.0,0.0,0.0,14.0,2.0,43.0,13.0,30.0,2.0,11.0,8.0,1.0,1.0,3.0,3.0,6.0,2.0,0.0,26.0,4.0,3.0,3.0,2.0,5.0,0.0
2022-12-24,TN,678.0,652.0,26.0,226.0,70.0,60.0,19.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2024-07-20,TN,88.0,84.0,4.0,10.0,13.0,26.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
